"x","y","EBOV","BDBV","BOMV","TAFV","RESTV","SUDV","MARV","LLOV","MLAV","RAVN","DEHV"
-7.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-6.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-5.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-4.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-3.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-2.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-1.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-0.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
0.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
1.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
2.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
3.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
4.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
5.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
6.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
7.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
8.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
9.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
10.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
11.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
12.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
13.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
14.5,27.50107,2,1,NA,2,2,2,1,2,NA,1,NA
15.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
16.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
17.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
18.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
19.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
20.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
21.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
22.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
23.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
24.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
25.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
26.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
27.5,27.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
28.5,27.50107,2,1,NA,2,2,2,1,2,NA,1,1
29.5,27.50107,3,2,NA,3,3,3,2,3,1,2,2
30.5,27.50107,6,4,NA,10,6,10,5,9,2,6,4
31.5,27.50107,6,4,NA,10,6,10,5,9,2,6,4
32.5,27.50107,4,3,NA,8,4,8,3,7,1,3,3
33.5,27.50107,3,2,NA,6,3,6,2,5,NA,2,2
36.5,27.50107,2,1,NA,6,3,7,1,6,NA,2,NA
37.5,27.50107,1,NA,NA,4,1,5,NA,4,NA,1,NA
38.5,27.50107,1,NA,NA,4,1,5,NA,4,NA,1,NA
39.5,27.50107,1,NA,NA,3,1,3,NA,3,NA,1,NA
40.5,27.50107,2,1,NA,4,2,4,1,4,1,2,1
41.5,27.50107,2,1,NA,5,2,5,1,5,1,2,1
42.5,27.50107,1,NA,NA,4,1,4,NA,4,NA,1,NA
43.5,27.50107,1,NA,NA,3,1,3,NA,3,NA,1,NA
44.5,27.50107,1,NA,NA,3,1,3,NA,3,NA,1,NA
45.5,27.50107,1,NA,NA,3,1,3,NA,3,NA,1,NA
46.5,27.50107,1,NA,NA,3,1,3,NA,3,NA,1,NA
47.5,27.50107,2,1,NA,3,2,3,1,3,NA,1,1
48.5,27.50107,3,1,NA,4,2,4,1,4,NA,1,1
53.5,27.50107,6,2,NA,11,5,11,4,11,1,2,2
54.5,27.50107,8,4,NA,15,7,15,7,15,2,5,4
55.5,27.50107,9,4,NA,16,8,17,8,16,2,6,4
56.5,27.50107,7,3,NA,13,6,13,6,13,2,5,3
57.5,27.50107,6,2,NA,11,5,11,4,11,1,3,2
58.5,27.50107,7,2,NA,10,6,10,4,10,NA,4,2
59.5,27.50107,7,2,NA,9,5,9,4,8,1,4,2
60.5,27.50107,7,3,NA,11,5,11,5,10,1,5,3
61.5,27.50107,4,2,NA,7,3,7,2,7,1,2,2
62.5,27.50107,4,2,NA,7,3,7,2,7,NA,2,2
63.5,27.50107,3,2,NA,6,3,6,2,6,NA,2,2
64.5,27.50107,4,2,NA,7,3,7,2,7,NA,2,2
65.5,27.50107,4,2,NA,7,3,7,2,7,NA,2,2
66.5,27.50107,5,3,NA,10,4,10,3,9,NA,2,3
67.5,27.50107,6,4,NA,13,5,13,3,11,1,2,3
68.5,27.50107,5,4,NA,13,4,13,3,10,1,2,3
69.5,27.50107,3,3,NA,10,3,10,2,7,NA,1,2
70.5,27.50107,3,3,NA,10,3,10,2,7,NA,1,2
71.5,27.50107,3,3,NA,9,3,9,2,7,NA,1,2
72.5,27.50107,4,4,NA,11,4,11,4,8,1,3,3
73.5,27.50107,4,4,NA,11,4,11,4,8,2,4,3
74.5,27.50107,6,4,NA,13,5,13,3,9,3,3,3
75.5,27.50107,6,3,NA,14,4,14,2,9,3,2,2
76.5,27.50107,5,4,NA,13,4,13,2,8,3,2,2
77.5,27.50107,6,7,NA,16,5,16,5,9,6,5,5
78.5,27.50107,7,8,NA,15,6,15,6,9,7,6,6
79.5,27.50107,6,6,NA,13,4,13,5,7,6,5,5
80.5,27.50107,5,6,NA,14,4,14,5,7,5,5,5
81.5,27.50107,5,6,NA,13,4,13,5,6,5,5,5
82.5,27.50107,7,7,NA,21,5,21,8,12,7,8,6
83.5,27.50107,7,7,NA,21,5,22,7,12,8,7,6
84.5,27.50107,9,7,NA,26,7,27,8,15,10,8,7
85.5,27.50107,10,8,NA,27,10,28,9,17,8,9,7
86.5,27.50107,12,10,NA,25,10,26,11,16,9,11,9
87.5,27.50107,15,10,NA,28,10,29,12,19,8,12,9
88.5,27.50107,20,12,NA,32,14,33,12,25,12,12,9
89.5,27.50107,10,7,NA,15,8,15,7,11,5,7,5
90.5,27.50107,10,6,NA,14,8,14,7,10,5,7,5
91.5,27.50107,9,5,NA,14,7,14,6,10,5,6,4
92.5,27.50107,6,4,NA,14,7,15,5,9,4,5,3
93.5,27.50107,6,5,NA,17,6,18,6,11,6,6,4
94.5,27.50107,7,6,NA,17,6,18,7,12,6,7,5
95.5,27.50107,9,6,NA,19,7,20,6,12,6,6,4
96.5,27.50107,7,5,NA,20,5,21,5,11,4,5,3
97.5,27.50107,12,7,NA,26,9,27,8,15,6,8,5
98.5,27.50107,8,3,NA,19,6,20,5,10,4,5,2
99.5,27.50107,5,3,NA,12,6,12,5,8,3,6,1
100.5,27.50107,4,3,NA,14,5,14,5,8,2,6,1
101.5,27.50107,5,4,NA,16,6,16,6,9,3,7,2
102.5,27.50107,5,4,NA,16,6,16,6,9,3,7,2
103.5,27.50107,7,4,NA,18,6,18,7,11,3,8,2
104.5,27.50107,9,4,NA,22,8,22,7,13,5,8,2
105.5,27.50107,9,5,NA,24,8,24,6,15,5,8,2
106.5,27.50107,9,4,NA,24,7,24,6,14,5,7,2
107.5,27.50107,9,4,NA,22,7,22,6,14,5,7,2
108.5,27.50107,8,3,NA,20,6,20,5,12,4,6,1
109.5,27.50107,5,2,NA,17,3,17,4,9,1,5,NA
110.5,27.50107,5,2,NA,15,3,15,4,8,1,5,NA
111.5,27.50107,5,2,NA,15,4,15,5,9,1,6,NA
112.5,27.50107,6,3,NA,16,5,16,6,11,2,7,1
113.5,27.50107,6,3,NA,16,5,16,6,11,2,7,1
114.5,27.50107,7,4,NA,18,6,18,8,12,4,9,3
115.5,27.50107,7,4,NA,18,6,18,7,13,4,8,2
116.5,27.50107,8,5,NA,19,7,19,8,13,4,9,3
117.5,27.50107,9,6,NA,22,7,22,9,14,6,10,4
118.5,27.50107,9,6,NA,22,8,22,8,15,5,9,3
119.5,27.50107,7,4,NA,19,6,19,7,12,3,8,2
120.5,27.50107,7,4,NA,16,6,16,7,11,2,8,2
-112.5,26.50107,9,4,NA,14,6,14,3,10,2,4,3
-111.5,26.50107,10,5,NA,15,7,15,4,11,3,5,4
-108.5,26.50107,14,8,4,29,14,29,10,16,10,10,9
-107.5,26.50107,15,7,3,28,12,28,9,16,9,10,8
-106.5,26.50107,15,7,2,24,11,24,8,17,6,9,6
-105.5,26.50107,15,7,2,24,11,24,8,17,6,9,6
-104.5,26.50107,15,7,2,24,11,24,8,17,6,9,6
-103.5,26.50107,15,7,2,22,10,22,8,17,4,9,6
-102.5,26.50107,12,7,2,19,8,19,7,14,4,7,5
-101.5,26.50107,17,9,3,23,11,23,9,19,5,9,6
-100.5,26.50107,16,9,3,20,11,20,9,17,5,9,6
-99.5,26.50107,13,8,2,18,8,18,7,14,4,7,5
-98.5,26.50107,11,6,2,15,7,15,6,13,3,6,3
-97.5,26.50107,10,5,1,13,5,13,5,11,2,5,2
-81.5,26.50107,7,3,NA,9,3,9,3,8,2,3,2
-80.5,26.50107,6,2,NA,8,2,8,2,7,1,2,1
-13.5,26.50107,1,NA,NA,2,1,2,NA,2,NA,NA,NA
-12.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-11.5,26.50107,1,NA,NA,2,1,2,NA,2,NA,NA,NA
-10.5,26.50107,1,NA,NA,2,1,2,NA,2,NA,NA,NA
-9.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-8.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-7.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-6.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-5.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-4.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-3.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-2.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-1.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-0.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
0.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
1.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
2.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
3.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
4.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
5.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
6.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
7.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
8.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
9.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
10.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
11.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
12.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
13.5,26.50107,2,1,NA,2,2,2,1,2,NA,1,NA
14.5,26.50107,2,1,NA,2,2,2,1,2,NA,1,NA
15.5,26.50107,2,1,NA,2,2,2,1,2,NA,1,NA
16.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
17.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
18.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
19.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
20.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
21.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
22.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
23.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
24.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
25.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
26.5,26.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
27.5,26.50107,2,NA,NA,2,2,2,NA,2,NA,NA,NA
28.5,26.50107,3,1,NA,3,3,3,1,3,NA,1,1
29.5,26.50107,2,1,NA,3,2,3,1,3,NA,1,1
30.5,26.50107,5,3,NA,8,5,8,4,7,2,5,4
31.5,26.50107,7,4,NA,12,7,12,5,11,2,6,4
32.5,26.50107,8,5,NA,12,8,12,6,11,2,6,5
33.5,26.50107,4,2,NA,7,4,7,2,7,NA,2,2
36.5,26.50107,2,1,NA,5,2,6,1,5,NA,2,NA
37.5,26.50107,2,1,NA,6,3,7,1,6,NA,2,NA
38.5,26.50107,1,NA,NA,4,1,5,NA,4,NA,1,NA
39.5,26.50107,1,NA,NA,3,1,4,NA,3,NA,1,NA
40.5,26.50107,2,1,NA,4,2,4,1,4,1,2,1
41.5,26.50107,2,1,NA,5,2,5,1,5,1,2,1
42.5,26.50107,1,NA,NA,4,1,4,NA,4,NA,1,NA
43.5,26.50107,1,NA,NA,3,1,3,NA,3,NA,1,NA
44.5,26.50107,1,NA,NA,3,1,3,NA,3,NA,1,NA
45.5,26.50107,1,NA,NA,3,1,3,NA,3,NA,1,NA
46.5,26.50107,2,1,NA,4,2,4,1,4,NA,2,NA
47.5,26.50107,3,2,NA,5,3,5,2,5,NA,3,1
48.5,26.50107,3,1,NA,4,2,4,1,4,NA,1,1
49.5,26.50107,3,1,NA,4,2,4,1,4,NA,1,1
57.5,26.50107,5,3,NA,9,4,9,3,9,1,3,3
58.5,26.50107,6,3,NA,10,5,11,3,10,1,3,3
59.5,26.50107,5,2,NA,8,4,9,2,8,1,2,2
60.5,26.50107,5,3,NA,9,4,9,2,9,1,2,2
61.5,26.50107,4,2,NA,8,3,8,2,8,1,2,2
62.5,26.50107,5,3,NA,8,4,8,3,8,1,3,3
63.5,26.50107,3,2,NA,7,3,7,2,6,NA,2,2
64.5,26.50107,3,2,NA,6,3,6,2,5,NA,2,2
65.5,26.50107,3,2,NA,6,3,6,2,6,NA,2,2
66.5,26.50107,5,3,NA,10,5,10,3,8,NA,3,3
67.5,26.50107,7,6,NA,13,7,13,4,10,1,3,4
68.5,26.50107,8,6,NA,14,7,14,4,11,1,3,4
69.5,26.50107,4,4,NA,11,4,11,3,8,NA,2,3
70.5,26.50107,5,5,NA,11,5,11,4,8,1,3,4
71.5,26.50107,5,5,NA,11,5,11,4,8,1,3,4
72.5,26.50107,5,5,NA,12,5,12,4,8,1,3,4
73.5,26.50107,9,7,NA,17,8,17,5,12,3,4,5
74.5,26.50107,9,6,NA,17,7,17,4,12,4,3,4
75.5,26.50107,9,5,NA,17,6,17,3,12,3,2,3
76.5,26.50107,7,4,NA,15,5,15,2,10,2,1,2
77.5,26.50107,9,6,NA,17,7,17,4,12,4,3,4
78.5,26.50107,6,5,NA,14,5,14,3,9,3,2,3
79.5,26.50107,4,4,NA,11,3,11,3,6,4,3,3
80.5,26.50107,3,4,NA,9,3,9,3,4,3,3,3
81.5,26.50107,5,5,NA,11,4,11,4,6,4,4,4
82.5,26.50107,5,5,NA,11,4,11,4,6,4,4,4
83.5,26.50107,5,5,NA,12,4,12,4,6,4,4,4
84.5,26.50107,6,5,NA,17,4,17,4,9,5,4,4
85.5,26.50107,7,6,NA,21,5,21,5,13,6,5,4
86.5,26.50107,11,10,NA,25,9,25,9,16,8,9,8
87.5,26.50107,13,10,NA,29,10,30,11,18,9,11,9
88.5,26.50107,19,13,NA,40,16,41,15,30,15,15,11
89.5,26.50107,21,16,NA,35,18,36,17,27,14,17,12
90.5,26.50107,18,14,NA,32,17,33,15,24,12,15,11
91.5,26.50107,13,8,NA,26,10,27,10,18,8,10,6
92.5,26.50107,12,8,NA,27,9,28,10,19,7,10,6
93.5,26.50107,10,8,NA,25,9,26,10,17,7,10,6
94.5,26.50107,9,7,NA,24,8,25,8,15,7,8,5
95.5,26.50107,11,8,NA,26,9,27,7,17,8,7,5
96.5,26.50107,14,9,NA,33,12,34,10,21,9,10,6
97.5,26.50107,15,9,NA,33,12,34,8,20,8,9,5
98.5,26.50107,11,6,NA,24,9,25,6,13,5,7,3
99.5,26.50107,8,5,NA,23,10,23,6,14,5,7,2
100.5,26.50107,5,4,NA,19,6,19,6,10,4,7,2
101.5,26.50107,5,4,NA,17,6,17,6,9,3,7,2
102.5,26.50107,5,4,NA,17,6,17,6,9,3,7,2
103.5,26.50107,8,5,NA,21,8,21,7,12,5,8,3
104.5,26.50107,11,5,NA,24,9,24,9,15,7,10,3
105.5,26.50107,11,5,NA,24,9,24,8,15,7,9,4
106.5,26.50107,9,4,NA,22,7,22,6,13,5,7,2
107.5,26.50107,9,4,NA,22,7,22,6,13,5,7,2
108.5,26.50107,7,3,NA,19,5,19,5,11,3,6,1
109.5,26.50107,6,3,NA,18,4,18,5,10,2,6,1
110.5,26.50107,7,4,NA,18,5,18,6,11,3,7,2
111.5,26.50107,8,4,NA,19,6,19,7,13,4,8,3
112.5,26.50107,6,3,NA,17,5,17,6,11,2,7,1
113.5,26.50107,6,3,NA,17,5,17,6,11,2,7,1
114.5,26.50107,7,4,NA,19,6,19,8,12,4,9,3
115.5,26.50107,8,5,NA,19,7,19,8,13,4,9,3
116.5,26.50107,10,7,NA,21,9,21,10,15,6,11,5
117.5,26.50107,12,9,NA,24,12,24,11,18,8,12,6
118.5,26.50107,12,10,NA,26,11,26,12,18,9,13,7
119.5,26.50107,12,9,NA,23,11,23,11,17,6,12,6
-111.5,25.50107,10,5,NA,15,7,15,4,11,3,5,4
-108.5,25.50107,14,8,4,32,14,32,10,17,9,10,9
-107.5,25.50107,15,8,4,34,14,34,11,17,10,11,9
-106.5,25.50107,15,8,3,27,12,27,9,16,8,10,7
-105.5,25.50107,15,7,2,25,11,25,8,16,6,9,6
-104.5,25.50107,15,7,2,24,11,24,8,17,6,9,6
-103.5,25.50107,15,7,2,24,11,24,8,17,6,9,6
-102.5,25.50107,12,7,2,20,9,20,7,14,5,7,5
-101.5,25.50107,14,8,3,21,11,21,9,16,6,9,6
-100.5,25.50107,17,9,3,23,12,23,9,18,6,9,6
-99.5,25.50107,15,9,2,22,11,22,9,16,7,9,6
-98.5,25.50107,12,6,2,16,7,16,7,13,3,7,3
-97.5,25.50107,10,5,1,13,5,13,5,11,2,5,2
-80.5,25.50107,7,3,NA,9,3,9,3,8,2,3,2
-14.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-13.5,25.50107,1,NA,NA,2,1,2,NA,2,NA,NA,NA
-12.5,25.50107,1,NA,NA,3,1,3,NA,3,NA,NA,NA
-11.5,25.50107,1,NA,NA,2,1,2,NA,2,NA,NA,NA
-10.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-9.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-8.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-7.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-6.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-5.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-4.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-3.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-2.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-1.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
-0.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
0.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
1.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
2.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
3.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
4.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
5.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
6.5,25.50107,2,1,NA,2,2,2,1,2,NA,1,NA
7.5,25.50107,2,1,NA,2,2,2,1,2,NA,1,NA
8.5,25.50107,2,1,NA,2,2,2,1,2,NA,1,NA
9.5,25.50107,2,1,NA,2,2,2,1,2,NA,1,NA
10.5,25.50107,2,1,NA,2,2,2,1,2,NA,1,NA
11.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
12.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
13.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
14.5,25.50107,2,1,NA,2,2,2,1,2,NA,1,NA
15.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
16.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
17.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
18.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
19.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
20.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
21.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
22.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
23.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
24.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
25.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
26.5,25.50107,1,NA,NA,1,1,1,NA,1,NA,NA,NA
27.5,25.50107,2,NA,NA,2,2,2,NA,2,NA,NA,NA
28.5,25.50107,3,1,NA,4,3,4,1,4,NA,1,1
29.5,25.50107,2,1,NA,3,2,3,1,3,NA,1,1
30.5,25.50107,2,1,NA,3,2,3,1,3,NA,1,1
31.5,25.50107,5,3,NA,9,5,9,3,8,1,4,3
32.5,25.50107,7,4,NA,10,7,10,5,9,2,6,4
33.5,25.50107,5,2,NA,7,5,7,3,7,2,4,3
34.5,25.50107,2,1,NA,4,2,4,1,4,NA,2,1
37.5,25.50107,2,1,NA,6,3,7,1,6,NA,2,NA
38.5,25.50107,2,1,NA,5,2,6,1,5,NA,2,NA
39.5,25.50107,1,NA,NA,4,1,5,NA,4,NA,1,NA
40.5,25.50107,1,NA,NA,3,1,3,NA,3,NA,1,NA
41.5,25.50107,1,NA,NA,3,1,3,NA,3,NA,1,NA
42.5,25.50107,1,NA,NA,4,1,4,NA,4,NA,1,NA
43.5,25.50107,1,NA,NA,4,1,4,NA,4,NA,1,NA
44.5,25.50107,1,NA,NA,3,1,3,NA,3,NA,1,NA
45.5,25.50107,1,NA,NA,3,1,3,NA,3,NA,1,NA
46.5,25.50107,2,1,NA,4,2,4,1,4,NA,2,NA
47.5,25.50107,2,1,NA,4,2,4,1,4,NA,2,NA
48.5,25.50107,3,2,NA,4,3,4,2,4,NA,2,1
49.5,25.50107,3,1,NA,4,2,4,1,4,NA,1,1
59.5,25.50107,4,2,NA,7,3,8,2,7,1,2,2
60.5,25.50107,4,2,NA,8,3,8,2,8,1,2,2
61.5,25.50107,4,2,NA,8,3,8,2,8,1,2,2
62.5,25.50107,3,2,NA,5,3,5,2,5,1,2,2
63.5,25.50107,3,2,NA,5,3,5,2,5,NA,2,2
64.5,25.50107,3,2,NA,6,3,6,2,5,NA,2,2
65.5,25.50107,3,2,NA,7,3,7,2,6,NA,2,2
67.5,25.50107,7,6,NA,15,7,15,4,11,1,3,4
68.5,25.50107,8,7,NA,15,8,15,5,11,2,4,5
69.5,25.50107,5,5,NA,12,5,12,4,8,1,3,4
70.5,25.50107,5,5,NA,12,5,12,4,8,1,3,4
71.5,25.50107,5,5,NA,12,5,12,4,8,1,3,4
72.5,25.50107,6,6,NA,13,6,13,5,9,2,4,5
73.5,25.50107,8,6,NA,16,7,16,4,11,2,3,4
74.5,25.50107,10,7,NA,18,8,18,5,13,4,4,5
75.5,25.50107,10,7,NA,18,8,18,5,13,4,4,5
76.5,25.50107,11,8,NA,19,9,20,5,14,3,4,5
77.5,25.50107,10,7,NA,18,8,18,4,13,3,3,4
78.5,25.50107,9,6,NA,17,7,17,3,12,3,2,3
79.5,25.50107,5,4,NA,13,4,13,2,8,3,2,2
80.5,25.50107,5,4,NA,11,4,11,3,6,4,3,3
81.5,25.50107,4,4,NA,11,4,11,3,5,3,3,3
82.5,25.50107,4,4,NA,10,4,10,3,5,2,3,2
83.5,25.50107,4,4,NA,10,4,10,3,5,3,3,3
84.5,25.50107,5,4,NA,12,4,12,3,7,4,3,2
85.5,25.50107,6,5,NA,14,5,14,3,8,4,3,3
86.5,25.50107,6,6,NA,14,5,14,4,8,4,4,4
87.5,25.50107,6,6,NA,15,6,15,4,8,5,4,4
88.5,25.50107,9,7,NA,18,9,18,6,12,7,6,5
89.5,25.50107,12,8,NA,28,12,28,8,18,9,8,6
90.5,25.50107,20,16,NA,37,21,38,15,28,14,15,12
91.5,25.50107,22,14,NA,42,21,43,15,33,16,15,12
92.5,25.50107,16,11,NA,34,14,35,11,26,8,11,8
93.5,25.50107,11,9,NA,27,10,28,8,18,6,8,6
94.5,25.50107,11,9,NA,28,10,29,8,17,7,8,6
95.5,25.50107,13,8,NA,32,10,33,7,21,8,7,5
96.5,25.50107,16,9,NA,35,12,36,9,24,9,10,5
97.5,25.50107,15,10,NA,33,12,34,9,21,9,10,6
98.5,25.50107,14,8,NA,27,12,28,7,17,8,8,4
99.5,25.50107,10,6,NA,25,11,25,7,14,5,8,3
100.5,25.50107,10,6,NA,24,11,24,7,14,6,8,3
101.5,25.50107,8,5,NA,23,9,23,6,12,5,7,2
102.5,25.50107,8,5,NA,22,9,22,7,11,5,8,3
103.5,25.50107,9,5,NA,22,9,22,7,13,6,8,3
104.5,25.50107,10,5,NA,23,10,23,7,15,6,8,3
105.5,25.50107,11,5,NA,25,9,25,7,16,6,8,3
106.5,25.50107,12,6,NA,26,10,26,8,17,7,9,4
107.5,25.50107,9,4,NA,25,8,25,6,15,6,7,2
108.5,25.50107,9,4,NA,24,8,24,6,15,6,7,2
109.5,25.50107,11,7,NA,25,8,25,8,16,7,9,4
110.5,25.50107,9,5,NA,22,7,22,6,14,5,7,2
111.5,25.50107,8,5,NA,21,6,21,6,13,4,7,2
112.5,25.50107,7,4,NA,19,5,19,6,12,4,7,2
113.5,25.50107,7,4,NA,19,5,19,6,12,4,7,2
114.5,25.50107,8,6,NA,21,7,21,9,13,5,10,4
115.5,25.50107,12,8,NA,24,11,24,12,17,7,13,7
116.5,25.50107,12,9,NA,23,11,23,11,17,6,12,6
117.5,25.50107,14,11,NA,26,13,26,13,20,8,14,8
118.5,25.50107,14,11,NA,25,13,25,12,20,7,13,7
119.5,25.50107,14,11,NA,25,13,25,12,20,8,13,7
-111.5,24.50107,8,4,NA,13,6,13,3,10,2,4,3
-107.5,24.50107,14,8,4,33,14,33,10,17,9,10,9
-106.5,24.50107,15,8,4,34,14,34,11,17,10,11,9
-105.5,24.50107,18,9,4,31,13,31,12,19,9,13,8
-104.5,24.50107,17,8,3,26,12,26,10,18,7,11,7
-103.5,24.50107,15,7,2,24,11,24,8,17,6,9,6
-102.5,24.50107,13,7,2,21,10,21,8,15,5,8,6
-101.5,24.50107,14,8,3,22,11,22,9,16,7,9,7
-100.5,24.50107,19,9,3,28,14,28,11,21,7,11,7
-99.5,24.50107,18,10,3,28,13,28,11,19,8,11,7
-98.5,24.50107,15,7,2,24,11,24,10,15,7,10,4
