"","order","family","binomial","adult_mass_g","brain_mass_g","adult_body_length_mm","adult_forearm_length_mm","max_longevity_d","maturity_d","female_maturity_d","male_maturity_d","age_first_reproduction_d","gestation_length_d","teat_number_n","litter_size_n","litters_per_year_n","interbirth_interval_d","neonate_mass_g","weaning_age_d","weaning_mass_g","generation_length_d","dispersal_km","density_n_km2","hibernation_torpor","fossoriality","home_range_km2","social_group_n","dphy_invertebrate","dphy_vertebrate","dphy_plant","det_inv","det_vend","det_vect","det_vfish","det_vunk","det_scav","det_fruit","det_nect","det_seed","det_plantother","det_diet_breadth_n","trophic_level","foraging_stratum","activity_cycle","freshwater","marine","terrestrial_non.volant","terrestrial_volant","upper_elevation_m","lower_elevation_m","altitude_breadth_m","island_dwelling","island_endemicity","disected_by_mountains","glaciation","biogeographical_realm","habitat_breadth_n","foraging_aerial","foraging_arboreal","foraging_ground","foraging_marine","foraging_scansorial","island_mainland","island_marine","island_landbridge","island_endemic","bio_palearctic","bio_afrotropical","bio_antarctic","bio_australasian","bio_indomalayan","bio_nearctic","bio_neotropical","bio_oceanian","iucn_forest","iucn_savanna","iucn_shrubland","iucn_grassland","iucn_wetlands","iucn_rocky","iucn_caves","iucn_desert","iucn_marineneritic","iucn_marineoceanic","iucn_marinedeep","iucn_marineintertidal","iucn_marinecoastal","iucn_artificialterr","iucn_artificialaquatic","iucn_introducedveg","tree_match","gbif_match","iucn_moistforest","iucn_moistsavanna","relative_wing_loading","aspect_ratio","forearm_mm","median_aggregation_size","migration","mixed_species_association_n","cave_roost","cavity_roost","foliage_roost","generalist_roost","min_aridity_index","mean_aridity_index","perc80_aridity_index","pco_1","pco_2","pco_3","pco_4","pco_5","pco_6","pco_7","pco_8","pco_9","pco_10","pco_11","pco_12","pco_13","pco_14","pco_15","pco_16","pco_17"
"4924","Chiroptera","Phyllostomidae","Choeroniscus godmani",7.9,0.34,58,34,4701.682,NA,425.652,NA,534.886,114.4,NA,0.98,1.62,260.245,NA,53.774,NA,2051.861,NA,NA,0,2,NA,NA,30,0,70,30,0,0,0,0,0,40,30,0,0,3,2,"Ar",1,0,0,0,1,1600,0,1600,0,"Occurs on mainland",1,0,"Neotropical",2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Choeroniscus godmani","Choeroniscus godmani",1,0,46.2418029,6.4,34,NA,NA,NA,NA,NA,NA,NA,0.346082453378251,1.33434976217249,1.53987469137975,18.3325301756473,-46.9867012298139,-19.9152064979097,9.22284715380892,-23.8863408294991,-15.1714164374032,-6.98605508162051,-14.6379795439117,5.8882924963256,-9.42969907680516,1.35698049378059,-6.83662939553258,-4.10119314696848,-2.95738621323456,1.26831771727698,-0.260195354948244,0.241436470201747
"4925","Chiroptera","Phyllostomidae","Choeroniscus minor",8.63,0.389,51,35.49,4866.402,NA,387.837,NA,501.766,113.973,NA,0.98,1.68,252.133,NA,50.638,NA,2077.38,NA,NA,0,2,NA,NA,30,0,70,30,0,0,0,0,0,40,30,0,0,3,2,"Ar",1,0,0,0,1,1300,50,1250,0,"Occurs on mainland",1,0,"Neotropical",3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"Choeroniscus minor","Choeroniscus minor",1,0,50.37392392,6.199999993,35.48999997,4.999999996,NA,NA,0,1,0,0,1.04889217344909,1.3932113561405,1.28764893484266,18.3201288495257,-46.9586736943488,-19.9232329730027,9.17881354155894,-23.8830152195757,-15.2716977028853,-6.91593791979651,-14.7228552612966,5.80587807544667,-9.43910694919571,1.41350957778939,-6.78578072357589,-4.00651236777935,-2.90220354665257,1.26664568862053,-0.178540610328156,0.347271546050683
"4926","Chiroptera","Phyllostomidae","Choeroniscus periosus",10.46,0.462,66,41,4591.461,NA,488.634,NA,616.634,119.616,NA,0.988,1.594,250.913,NA,58.384,NA,2190,NA,NA,0,2,NA,NA,30,0,70,30,0,0,0,0,0,40,30,0,0,3,2,"Ar",1,0,0,0,1,500,0,500,0,"Occurs on mainland",0,0,"Neotropical",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Choeroniscus periosus","Choeroniscus periosus",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3548838867947,-47.0785016914478,-19.9188791214944,9.27275148398696,-23.8773777011289,-15.0315611593099,-7.05561121004545,-14.4727003329841,5.97153926700197,-9.34465613766505,1.28356090192501,-6.81041422668714,-4.26363332489415,-3.12761081259225,1.21371130905536,-0.292668057540721,-0.0137223197271429
"4927","Chiroptera","Phyllostomidae","Choeronycteris mexicana",19.13,0.546,79.5,44.49,4790.724,NA,315.589,NA,431.461,115.489,NA,0.995,1,319.036,4.85,17.5,NA,1887.791,NA,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,40,40,0,0,3,2,"Ar",1,0,0,0,1,2400,300,2100,0,"Occurs on mainland",1,0,"Nearctic, Neotropical",4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,"Choeronycteris mexicana","Choeronycteris mexicana",1,0,52.08309347,6.900000004,44.49000003,1,NA,4.99999999860923,0,0,0,1,0.144957471841757,0.468894745010006,0.563604479358181,18.3648731163345,-47.1250311196975,-19.9359108030191,9.30788016896269,-23.9176019661116,-14.965281684406,-7.13140966812225,-14.3886851335418,6.06670634919195,-9.31258627481957,1.22092994070965,-6.8230254611512,-4.42132744211581,-3.27746612742904,1.17553776768785,-0.319767268135903,-0.238623034746953
"5013","Chiroptera","Phyllostomidae","Chrotopterus auritus",84.38,2.64,108.5,82.56,5894.622,547.875,547.875,547.875,700.92,153.045,NA,0.995,1,355.199,NA,273.96,NA,2310.677,NA,NA,0,2,NA,NA,30,40,30,30,0,20,20,0,0,30,0,0,0,4,2,"S",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,"Neotropical",2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Chrotopterus auritus","Chrotopterus auritus",1,0,34.45112655,5.590000001,82.55999995,3.999999997,NA,9.00000000103348,0,0,0,1,0.597220521565202,1.39673455562393,1.69933746624352,19.9804885132046,-49.876399507785,-17.1111975522954,12.1460737745152,-20.7446354050556,-1.04612884031347,-9.2012103091313,0.121951720233254,7.78096825564488,-1.01710033931961,-2.94498297795544,-2.04989082489596,-7.3721461362749,-5.77529443939356,-0.156989791515679,-0.517437037341601,-7.65799565049435
"5124","Chiroptera","Cistugidae","Cistugo lesueuri",6.38,2.42,114.532,34.5,5862.893,NA,528.563,NA,651.637,137.908,NA,1.117,1.014,361.345,NA,86.693,NA,2149.052,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,"Occurs on mainland",0,0,"Afrotropical",3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"Cistugo lesueuri","Cistugo lesueuri",0,0,0.00374084427954589,6.1445875059609,34.49999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9584520855115,14.6939539476089,25.310873293187,-15.0105977702041,-10.0861627907671,-9.22145437851609,-11.3430213829344,11.5870241507541,-8.45018216801936,1.34402187503691,5.99224573638618,-5.7111255881747,0.256374455752152,-0.249266904288429,9.42050767542785,5.18262509172514,-1.49449068732729
"5125","Chiroptera","Cistugidae","Cistugo seabrae",5.37,2.392,112.545,32.49,5627.283,NA,525.897,NA,649.2,142.581,NA,1.126,1.02,361.044,NA,86.633,NA,2162.743,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,"Occurs on mainland",0,0,"Afrotropical",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,"Cistugo seabrae","Cistugo seabrae",0,0,0.00366390166682049,6.89325153374233,32.48999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9150407021084,14.5854694550518,25.32838730396,-14.9966740215246,-9.93927930466088,-9.4217322370275,-11.5213960698237,11.6350968422954,-8.37466092316451,1.50818790690336,6.00152061872019,-5.63690668271348,0.291051571214572,-0.269370312873457,9.59661201452152,4.9713084611268,-1.4871419630878
"4786","Chiroptera","Hipposideridae","Cloeotis percivali",4.16,0.207,50,34.5,5607.362,NA,590.871,NA,693.111,91.24,NA,0.99,1.036,363.854,NA,63.879,NA,2268.391,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,0,"Occurs on mainland",0,0,"Afrotropical",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Cloeotis percivali","Cloeotis percivali",0,0,0.0035628220307809,5.6605017921147,34.49999999,NA,NA,NA,NA,NA,NA,NA,0.356483166120201,0.533648842457156,0.667673071707113,-71.0574606589162,9.29319238721341,18.7860410663589,31.0995434014426,-3.62836096482839,-2.22053557533887,0.322460641036443,-5.94954025842514,-9.37408899307998,6.85859824871882,-7.89363380172558,-3.03353216063521,-0.526008930903351,3.34276264534332,-0.26860212506442,-0.775510026095293,-11.7180158896245
"4588","Chiroptera","Hipposideridae","Coelops frithii",7.52,0.345,69.814,41,4916.776,NA,616.437,NA,726.683,106.68,NA,0.98,1.039,362.964,NA,63.286,NA,2226.818,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,1370,100,1270,0,"Occurs on mainland",1,0,"Indomalayan",2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Coelops frithii","Coelops frithii",1,0,24.19048416,4.329999996,41.00000003,NA,NA,NA,NA,NA,NA,NA,1.00963658625178,1.70964752127646,2.12965408229126,-74.5532460953777,8.78216351740364,9.99463049162308,11.1530318690796,0.729180360226612,12.3653500779158,-16.248406748821,-9.08233240785612,-1.40278704023175,-4.00782941507959,11.6967038087848,7.19952615472787,-1.24573508054738,-3.31985345479909,-0.159332961274184,1.02797648384298,9.12418449148312
"4590","Chiroptera","Hipposideridae","Coelops robinsoni",6.5,0.311,66.788,34.99,4913.288,NA,597.18,NA,715.343,106.986,NA,1,1,362.57,NA,45.66,NA,2192.747,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,"Indomalayan",2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Coelops robinsoni","Coelops robinsoni",1,0,NA,NA,34.98999996,NA,NA,NA,0,0,0,1,1.59795156956586,3.41867239029896,4.02557933054333,-74.568583192,8.79586269433737,10.0814632586102,11.3294337138904,0.694784417236186,12.3085561256859,-16.2113230568388,-9.14150401625609,-1.49031580286668,-3.97588074722313,11.8243594681909,7.34051712578237,-1.43470408807439,-2.87939560519258,-0.162076210174753,0.991364102610853,8.93954921113483
"4823","Chiroptera","Emballonuridae","Coleura afra",10.68,0.258,66,48,2383.193,365,365,NA,365,108.128,NA,1,1.5,282.658,NA,53.021,NA,1180.423,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,"Occurs on mainland",1,0,"Afrotropical",5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"Coleura afra","Coleura afra",0,1,NA,NA,51.62500004,25249.99997,0,6.99999999958543,0,0,0,1,0.0557947393136585,0.618813127696327,0.960825013417952,26.5752812887406,-35.4096931242269,13.1991522456862,1.86231480301611,30.9772332781807,8.0963690544472,10.6838098893632,-5.92598376258527,-3.7525541620858,-7.89977728656764,2.63881653730172,-8.28048037175486,-0.730162883880024,1.15583282549366,5.06535198888102,10.4760701852199,-0.326380246206953
"4825","Chiroptera","Emballonuridae","Coleura kibomalandy",10.68,0.258,66,48,2311.229,365,365,NA,365,108.922,NA,1,1.5,278.536,NA,57.405,NA,1158.166,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,115,20,95,NA,NA,NA,NA,"Afrotropical",1,1,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Coleura kibomalandy","Coleura kibomalandy",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4363428841998,-35.7048573218513,12.914491865779,2.02587072184882,30.8571308460468,8.39240835404618,10.9090977915326,-5.83134306311737,-3.96308343565036,-7.9700816933828,2.71315926116363,-8.29989169759149,-0.689444774384532,1.1354921591873,5.14305855019643,10.0615393449983,-0.337339223758606
"4826","Chiroptera","Emballonuridae","Coleura seychellensis",10.64,0.258,59.99,54.34,5258.416,NA,388.033,NA,475.476,110.787,NA,1.013,1.061,359.811,NA,57.018,NA,1847.272,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs only on isolated islands",NA,NA,"Afrotropical",2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Coleura seychellensis","Coleura seychellensis",1,0,37.10854325,6.500000005,54.33999999,31.99999998,NA,NA,0,0,0,1,NA,NA,NA,26.0584775092253,-36.5276400010295,12.4983316905705,2.24051868035904,30.6432775769882,8.69443970687106,11.2297573318127,-5.68947714561306,-4.31492675395099,-7.96705873816785,2.91966706841969,-8.33963667814233,-0.565737821982132,1.20534991639664,5.32721033220383,9.4919484393453,-0.255901695511284
"4806","Chiroptera","Emballonuridae","Cormura brevirostris",9.26,0.219,65,46.5,4377.631,NA,399.727,NA,476.451,113.381,NA,1.018,1.103,351.723,NA,57.567,NA,1704.801,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,0,"Occurs on mainland",1,0,"Neotropical",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cormura brevirostris","Cormura brevirostris",1,0,NA,NA,48.83332996,3.499999997,NA,0.999999999972362,0,0,0,1,0.895721421406641,1.78727387636487,2.11992380695563,25.117436698616,-42.0505117512491,8.93235477507928,3.61389300074382,27.7252260946948,11.3957021853264,12.8686948400061,-1.82421998604038,-7.39728462112447,-4.96101284239858,4.19098990986336,-5.13718783600411,-0.583718732166364,-0.729990803213401,6.18745135437797,1.1911858962364,-1.62710405370895
"5681","Chiroptera","Vespertilionidae","Corynorhinus mexicanus",11.7,0.229,62,NA,7482.5,210.45,210.45,NA,277.085,66.635,NA,1,1,364.75,2.425,31.5,NA,1756.579,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,3200,NA,NA,NA,"Occurs on mainland",NA,NA,"Neotropical",2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Corynorhinus mexicanus","Corynorhinus mexicanus",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172465181588603,0.647208195322073,0.72954381372586,30.5922048873983,33.5896196243258,-28.1510027792119,14.0668539335755,10.3633786293626,-3.4760472608968,-5.10936372639406,4.89517882749205,-5.79973187356143,-14.8396939578853,-13.6011594232467,12.9390206565523,-1.38984297333449,0.31247995130348,9.15474657913271,-0.604965491895535,2.29502224200723
"5682","Chiroptera","Vespertilionidae","Corynorhinus rafinesquii",9.15,0.289,68.614,43,3686.5,210.45,210.45,NA,265.72,55.27,NA,1,1,345.291,2.45,21,NA,1289.803,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,720,NA,NA,0,"Occurs on mainland",0,0,"Nearctic",2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Corynorhinus rafinesquii","Corynorhinus rafinesquii",0,0,29.14020801,5.900000005,41.15000004,50.99999999,NA,9.00000000103348,0,0,0,1,0.687157795567043,1.16763437301691,1.3295290762772,30.7905690224745,33.6802981417154,-28.2359735088384,14.1067595585073,10.3663345054085,-3.4256308176682,-4.96932288543279,4.75773483636893,-5.742101518194,-14.6139818567938,-13.2633461655782,12.6417670720136,-1.20613931489853,0.398527806696403,8.94476183736808,-0.495410461783074,2.26954499061256
"5683","Chiroptera","Vespertilionidae","Corynorhinus townsendii",10.3,0.222,57.5,43.4,7725.833,210.45,210.45,NA,277.94,67.49,NA,1,1,364.75,2.4,40.5,NA,1775.171,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,"Nearctic",3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Corynorhinus townsendii","Corynorhinus townsendii",0,0,0.00329565002329079,5.900000005,43.40000005,20.5,0,4.99999999860923,0,0,0,1,0.0208461382165543,0.24250041297814,0.332183705575373,30.6639351441666,33.6114914967798,-28.1295858493624,14.0550754878362,10.3632064407211,-3.47040939332702,-5.06795332874748,4.85167790287837,-5.78894672103304,-14.7933161777093,-13.5032194536531,12.8486574561083,-1.33250383535369,0.344559820374514,9.08173189454196,-0.551751261081628,2.28896248223687
"4579","Chiroptera","Craseonycteridae","Craseonycteris thonglongyai",1.98,0.087,30.99,24.11,5841.238,NA,586.108,NA,677.639,112.832,NA,1,1,364.75,NA,57.377,NA,2239.193,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,500,0,500,0,"Occurs on mainland",0,0,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Craseonycteris thonglongyai","Craseonycteris thonglongyai",0,0,41.98416079,7.100000005,24.10999998,10,NA,NA,1,0,0,0,NA,NA,NA,-64.5701041922671,9.17940967648169,18.0144500829639,31.0482874838239,-4.42333550540935,-21.0671257077695,30.2101469737129,32.4486834382295,34.2351612446135,-20.9143625338063,22.029605797703,8.09933269711765,3.24462388083378,6.12393486693809,0.0885565400537844,-0.86972659465912,-9.51581329282505
"5191","Chiroptera","Molossidae","Cynomops abrasus",35.39,0.418,90.213,43.5,4690.411,NA,451.46,NA,547.487,89.897,NA,0.98,1.054,361.502,NA,53.114,NA,1913.252,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,"Neotropical",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cynomops abrasus","Cynomops abrasus",1,0,0.00606738565568978,NA,43.5,NA,NA,NA,NA,NA,NA,NA,0.939786248697286,1.07813755182579,1.2158551435924,31.9470088140656,-13.3543497248203,29.589968456707,-9.96922535968681,28.5599555041409,-15.5019070121251,-7.42689311090096,-7.19123099594721,10.0201351033356,3.72712995866282,-4.64496048469158,5.92631253117005,0.327688959789467,-0.0612123963988788,-7.99456373942508,-5.97240585989393,0.934344489356756
"5193","Chiroptera","Molossidae","Cynomops greenhalli",15.87,0.3,60,35.49,4737.6,NA,441.269,NA,535.477,96.142,NA,0.99,1.063,359.198,NA,55.673,NA,1823.233,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1500,NA,NA,0,"Occurs on mainland",1,0,"Neotropical",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Cynomops greenhalli","Cynomops greenhalli",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15702528690494,1.27678156746745,1.28764893484266,31.9314761156335,-13.6970057267862,29.479249831916,-9.80070554559554,28.9984313336114,-15.1403406466338,-7.08071667680394,-7.28920352280307,9.89003367892931,3.38725453558128,-4.66715305742967,5.73901913171594,0.30600210519619,0.0592832223007272,-7.93364082375621,-4.77304872714872,0.913907720806639
"5195","Chiroptera","Molossidae","Cynomops mexicanus",20,0.436,76,NA,3045.29,NA,321.173,NA,388.596,90.877,NA,1.007,1.081,356.404,NA,53.754,NA,1474.913,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1500,0,1500,NA,"Occurs on mainland",NA,NA,"Neotropical",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Cynomops mexicanus","Cynomops mexicanus",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706769873659018,0.927740121721128,1.0626399867571,31.9245946262171,-13.7364916774043,29.4549274571831,-9.77073787965258,29.1032040149466,-15.0821870907702,-6.9965660621132,-7.35354905878642,9.88245532780453,3.29620469794099,-4.66508741458438,5.66198549517995,0.286808325376811,0.0891376662589274,-8.0029483301134,-4.41694028261745,0.898672898668288
"5196","Chiroptera","Molossidae","Cynomops milleri",12.16,0.382,66,NA,2983.895,NA,340.668,NA,419.52,94.314,NA,1.012,1.074,355.873,NA,52.051,NA,1466.527,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,500,150,350,NA,"Occurs on mainland",NA,NA,"Neotropical",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Cynomops milleri",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6619","Chiroptera","Molossidae","Cynomops paranus",12.16,0.312,66,NA,3541.508,NA,370.755,NA,450.065,94.228,NA,1.009,1.072,357.111,NA,53.093,NA,1582.87,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,"Neotropical",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cynomops paranus","Cynomops planirostris",1,0,38.4616,8.276999996,NA,NA,NA,NA,NA,NA,NA,NA,0.407684679969568,1.72225923868535,1.91489972808565,31.9168616705621,-13.4645157729636,29.5310685817921,-9.90111787218601,28.7676080549127,-15.3820946117215,-7.25094935900676,-7.32792442719362,9.99785883696538,3.49466794692165,-4.69721827569384,5.83773994336148,0.29436784688654,-0.00136295859802989,-8.03072062184237,-5.28661313054745,0.897617825732083
"5197","Chiroptera","Molossidae","Cynomops planirostris",12.84,0.185,66,31.5,4082.333,NA,412.104,NA,493.271,95.302,NA,1,1.058,357.974,NA,54.103,NA,1669.79,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,"Neotropical",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cynomops planirostris","Cynomops planirostris",1,0,NA,NA,31.50000002,NA,NA,NA,0,1,0,0,0.407684679969568,1.72225923868535,1.91489972808565,31.9486631664674,-13.3952446907468,29.5812509446809,-9.94901405124295,28.6485264281222,-15.4297567637686,-7.32766170443438,-7.25719383993867,9.9947732863736,3.62382038046701,-4.63001273672504,5.83286097908562,0.312092916022205,-0.0318670581150053,-8.00356192757745,-5.59413983836449,0.906640618691076
"4399","Chiroptera","Pteropodidae","Cynopterus brachyotis",37.4,0.88,112.995,64.21,3686.5,251.71,251.71,525,368.77,120,NA,1.1,2,227.031,11,42,25,1287.664,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,1600,0,1600,NA,"Occurs on mainland",NA,NA,"Indomalayan",2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Cynopterus brachyotis","Cynopterus brachyotis",1,0,43.93959042,7.699999997,66.56670006,8.999999991,0,NA,0,0,1,0,0.831433614432803,1.93480446416848,2.34734536974824,-72.6466325994055,5.65366131711054,-6.3517504907792,-20.1743120632583,4.85410729433193,11.0041957725503,-10.5755181950964,0.570163054900762,6.47530118140899,-6.18148395968847,0.566488289879066,-2.8464333448847,16.1415869398892,-14.0899946144355,-0.291534468517666,0.536335064264984,0.299556402141669
"4400","Chiroptera","Pteropodidae","Cynopterus horsfieldii",56.955,1.23,119.141,73.52,942.917,380.478,213.08,547.875,365.28,152.2,NA,2,1.933,228.92,NA,40,NA,1214.148,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,1460,0,1460,1,"Occurs on mainland",1,0,"Australasian, Indomalayan",3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Cynopterus horsfieldii","Cynopterus horsfieldii",1,0,45.81874853,7.899999995,74.30000004,NA,NA,NA,0,0,0,1,1.22658712278865,2.23063913021795,2.45609450997585,-73.0165936425641,6.00827773077857,-4.88153561712295,-17.5336937903077,4.61614408832282,11.5949231411458,-11.4670075579037,-0.185743582734949,5.94847632212875,-6.08620483551258,1.77324422353801,-1.75795339480565,15.1604128717192,-15.7609026368814,-0.489530993441834,0.979688138872359,1.3680868261068
"4401","Chiroptera","Pteropodidae","Cynopterus luzoniensis",37.2,0.988,98.99,NA,3686.5,362.928,200.855,525,320.855,120,NA,1,2,225.99,8.6,45.495,25,1323.183,NA,NA,0,2,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Ar",1,0,0,0,1,1600,0,1600,NA,"Occurs only on isolated islands",NA,NA,"Australasian, Indomalayan",2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Cynopterus luzoniensis","Cynopterus luzoniensis",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.687787085521669,2.15979448838555,2.37725660897521,-72.9307445881129,5.90722420336791,-5.30189468471841,-18.2864682321063,4.67613930772935,11.3779999277542,-11.1552593877091,0.0476936385103421,6.09606929119462,-6.11510279199284,1.45127958380131,-2.04524937978966,15.4461439489916,-15.2469886691666,-0.437267508563738,0.856285038368059,1.09619254071425
