"pco_1","pco_2","pco_3","pco_4","pco_5","pco_6","pco_7","pco_8","pco_9","pco_10","pco_11","pco_12","pco_13","pco_14","pco_15","pco_16","pco_17","tree_match"
-73.9593991352508,7.45940103404983,1.85129792320008,-5.09286797732828,3.36657944987773,14.3171790052304,-16.0349179327417,-4.35987224063183,3.1686230176856,-5.13922821295941,6.035824198404,2.06234797427171,6.93144430452789,-17.8104550225026,-0.590769831061728,2.12777259291162,5.88657091885977,"Balionycteris maculata"
-73.9593991352508,7.45940103404982,1.85129792320007,-5.09286797732828,3.36657944987774,14.3171790052304,-16.0349179327417,-4.35987224063183,3.16862301768559,-5.13922821295941,6.035824198404,2.06234797427172,6.93144430452789,-17.8104550225026,-0.590769831061738,2.12777259291163,5.8865709188597,"Balionycteris maculata"
30.1800225938817,33.5562408135519,-28.1702492974759,14.0596832328204,10.3454084227411,-3.48542419869391,-5.2350419389987,5.07054217503731,-5.78670369320107,-14.8462493293889,-13.8304739241527,13.1412794419276,-1.66764085959028,0.112348849914388,9.26993821467673,-0.763998980424551,2.20920505275232,"Barbastella barbastellus"
30.2822647509827,33.5792170486746,-28.1879393591298,14.0749686434038,10.3736583800069,-3.4913526174005,-5.22931968766664,5.05818143637644,-5.82793676624278,-14.9324760557945,-13.8612266626349,13.1718360889444,-1.62710374540386,0.156116265307349,9.33602387049144,-0.74427237729358,2.25920190651632,"Barbastella beijingensis"
30.4843212436563,33.6009757755821,-28.1354652880216,14.0526327231773,10.3580143839909,-3.47481031083968,-5.1453557863154,4.94747063152582,-5.79814144336922,-14.8565876096329,-13.67563459117,12.9957624779981,-1.48712856522428,0.251485632429102,9.19821564000263,-0.636139483173153,2.28013014770019,"Barbastella leucomelas"
30.4843212436563,33.6009757755821,-28.1354652880216,14.0526327231773,10.3580143839909,-3.47481031083968,-5.14535578631539,4.94747063152583,-5.79814144336923,-14.8565876096329,-13.67563459117,12.9957624779981,-1.48712856522427,0.251485632429109,9.19821564000262,-0.636139483173169,2.28013014770016,"Barbastella leucomelas"
31.9966969712405,35.518521419527,-29.9169678311269,14.8603227992659,10.9172678945054,-3.21701396443095,-4.68288540602706,4.77317408356239,-6.14845165287261,-12.9632476221083,-10.081935969265,9.00892316383907,-0.771854350729066,0.356328717097788,4.04175367545818,0.374528518178735,0.763251538091099,"Bauerus dubiaquercus"
-71.1121653871043,4.74159241185054,-10.4266307789927,-27.7387891857075,5.90158991923892,10.7412129043577,-9.28947656119022,2.55018043186351,7.27320767378686,-4.99696690813667,-4.47351769017837,-6.38488834275531,15.3163770650255,-6.01103763725323,0.297388100129491,-1.16517743522046,-6.03810171147234,"Rousettus bidens"
18.6851378844154,-47.8046231256233,-19.5953492307745,10.2689362540492,-23.6188484675053,-12.5020846363306,-8.41481644288143,-12.0883772053414,7.42848501701293,-8.5733509985779,0.0910000572908271,-7.27645535030806,-5.87343320728843,-3.94427509202762,1.17893744310588,-1.65696504219678,-2.05426202180689,"Brachyphylla cavernarum"
18.6509448117976,-47.7268336702633,-19.6411281907243,10.178068947482,-23.6839980817728,-12.8180465060696,-8.29846240678503,-12.4110545374755,7.32569150828062,-8.7043131626109,0.208625162483799,-7.25592168820792,-5.7274129215948,-3.95047300057899,1.14116564613695,-1.49187963473856,-1.92571108769596,"Brachyphylla nana"
