"X","order","family","binomial","adult_mass_g","brain_mass_g","adult_body_length_mm","adult_forearm_length_mm","max_longevity_d","maturity_d","female_maturity_d","female_relative_maturity","male_maturity_d","age_first_reproduction_d","gestation_length_d","teat_number_n","litter_size_n","litters_per_year_n","interbirth_interval_d","neonate_mass_g","weaning_age_d","weaning_mass_g","generation_length_d","relative_age_first_birth","mass_specific_production_rate","dispersal_km","density_n_km2","hibernation_torpor","fossoriality","home_range_km2","social_group_n","dphy_invertebrate","dphy_vertebrate","dphy_plant","det_inv","det_vend","det_vect","det_vfish","det_vunk","det_scav","det_fruit","det_nect","det_seed","det_plantother","det_diet_breadth_n","trophic_level","foraging_stratum","activity_cycle","freshwater","marine","terrestrial_non.volant","terrestrial_volant","upper_elevation_m","lower_elevation_m","altitude_breadth_m","island_dwelling","island_endemicity","disected_by_mountains","glaciation","biogeographical_realm","habitat_breadth_n","foraging_aerial","foraging_arboreal","foraging_ground","foraging_marine","foraging_scansorial","island_mainland","island_marine","island_landbridge","island_endemic","bio_palearctic","bio_afrotropical","bio_antarctic","bio_australasian","bio_indomalayan","bio_nearctic","bio_neotropical","bio_oceanian","iucn_forest","iucn_savanna","iucn_shrubland","iucn_grassland","iucn_wetlands","iucn_rocky","iucn_caves","iucn_desert","iucn_marineneritic","iucn_marineoceanic","iucn_marinedeep","iucn_marineintertidal","iucn_marinecoastal","iucn_artificialterr","iucn_artificialaquatic","iucn_introducedveg","tree_match","gbif_match","iucn_moistforest","iucn_moistsavanna","relative_wing_loading","aspect_ratio","forearm_mm","median_aggregation_size","migration","mixed_species_association_n","cave_roost","cavity_roost","foliage_roost","generalist_roost","min_aridity_index","mean_aridity_index","perc80_aridity_index","pco_1","pco_2","pco_3","pco_4","pco_5","pco_6","pco_7","pco_8","pco_9","pco_10","pco_11","pco_12","pco_13","pco_14","pco_15","pco_16","pco_17"
5747,"Chiroptera","Vespertilionidae","Hypsugo lophurus",6.64,0.158,56.291,34.99,2003.856,NA,292.189,0.145813371819133,NA,368.689,73.408,NA,1.799,1.144,352.725,NA,44.228,NA,1519.467,0.183989767727821,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Pipistrellus lophurus","Hypsugo lophurus",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.07441963,35.6977755,-30.10512049,14.95051712,11.01168766,-3.193508603,-4.648883265,4.728645185,-6.060838655,-12.51641328,-9.557314575,8.440664571,-0.742457763,0.315677722,3.43606638,0.433564369,0.565532739
5748,"Chiroptera","Vespertilionidae","Hypsugo macrotis",5.14,0.139,53.179,32,2037.711,NA,280.564,0.137685864187807,NA,366.7,79.199,NA,1.718,1.128,352.388,NA,47.794,NA,1557.717,0.179956824103124,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Pipistrellus macrotis","Hypsugo macrotis",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.78362855,27.0101498,-2.356129143,-1.106364156,-8.822607161,11.215566,12.04601583,-12.89328679,14.27167144,11.03288552,-1.864849043,5.850778401,1.558632154,-0.104594385,15.2024049,2.929114947,0.321446524
5750,"Chiroptera","Vespertilionidae","Hypsugo musciculus",1.99,0.138,59.51,23,2063.404,NA,261.191,0.126582579078067,NA,345.248,75.757,NA,1.938,1.301,345.209,NA,43.585,NA,1369.384,0.167319632994799,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pipistrellus musciculus","Hypsugo musciculus",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.310109485,1.310109485,1.310109485,33.07453164,36.62753748,-29.6797832,14.28027914,10.7997909,-2.138559448,-2.557170101,2.545905817,-2.737037891,-1.211386462,1.454128382,-2.225259784,-0.377632297,-0.341910967,-5.768011584,-0.222730986,-1.355260266
5752,"Chiroptera","Vespertilionidae","Hypsugo pulveratus",5.53,0.143,53.977,34,1869.655,NA,271.632,0.145284557846234,NA,348.012,73.689,NA,1.767,1.154,353.478,NA,44.671,NA,1467.627,0.186137014582904,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan, Palearctic",4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,"Pipistrellus pulveratus","Hypsugo pulveratus",0,0,32.37554459,5.680000004,34,NA,NA,NA,NA,NA,NA,NA,0.940539657,1.41079276,1.533812457,33.11375208,35.84265173,-28.05571629,12.88922359,9.303467284,-0.699000915,0.067665844,-0.59015769,2.058573247,9.549365964,9.33631026,-9.007026593,0.107453435,-0.12136704,-5.861261479,-1.261079525,0.229764692
5753,"Chiroptera","Vespertilionidae","Hypsugo savii",6.3,0.162,48,34.5,456.25,78.66,78.66,0.172405479452055,NA,300.672,74.631,NA,2,1,347.234,NA,52.1,4.34,1453.628,0.659007123287671,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,3000,0,3000,NA,"Occurs on mainland",NA,NA,"Indomalayan, Palearctic",6,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,"Pipistrellus savii","Hypsugo savii",0,0,NA,NA,34.49999999,NA,NA,NA,NA,NA,NA,NA,0.019751441,1.032472408,1.150412368,33.15007364,36.12575302,-28.73753535,13.3438998,9.882305205,-1.285033026,-0.8335796,0.59582904,0.306687611,6.148405564,7.072490716,-7.153865871,-0.256589581,-0.177561074,-7.077655254,-1.178817621,-0.401286813
5754,"Chiroptera","Vespertilionidae","Hypsugo vordermanni",6,0.288,74.085,NA,2455.17,NA,331.72,0.135110806990962,NA,402.909,94.679,NA,1.625,1.088,355.615,NA,48.054,NA,1613.994,0.164106355160742,NA,NA,NA,0,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,100,0,100,NA,"Occurs on large land bridge islands",NA,NA,"Indomalayan",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pipistrellus vordermanni","Hypsugo vordermanni",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.71981345,27.33180188,-3.14543366,-0.685743016,-8.321331502,10.9674109,11.80713472,-12.66085711,14.10016595,11.17110423,-1.532516576,5.47090383,1.512528146,-0.143759933,14.94294807,2.896154263,0.353380048
5587,"Chiroptera","Vespertilionidae","Ia io",49.3,0.761,100.83,75.49,5735.568,NA,386.647,0.0674121551692875,NA,451.748,93.171,NA,1.529,1.016,361.924,NA,48.753,NA,1955.28,0.078762556733701,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1700,200,1500,0,"Occurs on mainland",1,0,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Ia io","Ia io",1,0,42.59801877,6.520000004,75.48999994,NA,1,NA,1,0,0,0,1.180659032,1.180659032,1.180659032,32.81121026,36.8000801,-30.12706485,14.83553361,11.08485483,-2.635785012,-3.802090576,3.764467618,-4.738284969,-7.671343322,-4.309007014,2.969619141,-0.412307347,-0.172793313,-1.870406232,0.795077004,-1.501081556
5685,"Chiroptera","Vespertilionidae","Idionycteris phyllotis",12.565,0.208,59,44.49,1155.833,NA,276.971,0.239628908328452,NA,363.56,88.484,NA,1,1,357.291,0.73,43.958,NA,1292.764,0.314543710034235,0.0580978909669717,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,3225,403,2822,0,"Occurs on mainland",1,0,"Nearctic",3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Idionycteris phyllotis","Idionycteris phyllotis",0,0,28.82815534,6.150000003,44.49000003,61,NA,2,0,0,0,1,0.054958905,0.374073932,0.488466872,30.96131593,33.6354813,-28.22418347,14.09934599,10.35100716,-3.461071815,-4.886500348,4.631318415,-5.706421702,-14.42401125,-12.98305463,12.42641066,-0.976245208,0.492557679,8.695350149,-0.380896831,2.222677792
5307,"Chiroptera","Vespertilionidae","Kerivoula africana",3.5,0.231,61.074,28,5896.418,NA,369.767,0.0627104455620345,NA,431.749,84.079,NA,1.176,1.056,364.446,NA,55.773,NA,1874.844,0.0732222512040361,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula africana","Kerivoula africana",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.025853455,1.025853455,1.025853455,37.07039968,14.94307594,25.38097136,-15.11027578,-10.51971885,-8.682057688,-10.84902731,11.43168798,-8.649171904,0.833770957,5.914920831,-5.884268459,0.141540493,-0.190985706,8.609656619,5.639206057,-1.472756457
5308,"Chiroptera","Vespertilionidae","Kerivoula agnella",7.2,0.276,67.774,35.99,6687.989,NA,429.956,0.0642877851623261,NA,525.486,90.003,NA,1.117,1.005,363.778,NA,52.884,NA,2079.021,0.0785716005214721,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,700,0,700,NA,"Occurs only on isolated islands",NA,NA,"Australasian",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula agnella","Kerivoula agnella",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.452624,15.89678525,25.23250182,-15.23128282,-12.16968386,-5.987657175,-8.291509708,10.2303172,-8.99942252,-1.329868906,5.206173853,-6.167621199,-0.32960013,0.030225227,4.264822991,6.321758146,-1.075071731
5309,"Chiroptera","Vespertilionidae","Kerivoula argentata",10.11,0.27,69.816,36.5,6696.355,NA,441.31,0.0659030173878177,NA,522.568,87.197,NA,1.115,1.005,364.332,NA,52.697,NA,2043.531,0.0780376787072967,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,"Occurs on mainland",0,0,"Afrotropical",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Kerivoula argentata","Kerivoula argentata",0,1,29.76397988,5.8,36.5,NA,NA,NA,NA,NA,NA,NA,0.309277757,0.965085452,1.232701594,37.39995695,15.73073952,25.30993617,-15.22712557,-11.77181251,-6.656271373,-8.936683268,10.58888543,-9.050671023,-0.943314057,5.449600379,-6.27833642,-0.249810899,0.001178259,5.194192476,6.654508866,-1.211851779
5310,"Chiroptera","Vespertilionidae","Kerivoula crypta",4.55,0.254,59.063,34.99,6960.743,NA,494.326,0.0710162693838862,NA,586.405,86.065,NA,1,1.005,364.664,NA,63.225,NA,2219.401,0.0842445986010401,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2500,100,2400,NA,NA,NA,NA,"Indomalayan",2,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula hardwickii","Kerivoula crypta",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38311116,15.66519266,25.31496565,-15.23858351,-11.71473587,-6.777290194,-9.044656126,10.64989479,-9.031849614,-0.807834895,5.496472679,-6.274347453,-0.239454398,0.005838626,5.566369581,6.726315582,-1.26306323
5311,"Chiroptera","Vespertilionidae","Kerivoula cuprosa",5.61,0.289,65.961,32.99,6974.54,NA,551.033,0.0790063574085173,NA,657.169,91.229,NA,0.98,1.026,364.412,NA,63.645,NA,2288.041,0.0942239918331532,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,600,NA,NA,0,"Occurs on mainland",0,0,"Afrotropical",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula cuprosa","Kerivoula cuprosa",1,0,NA,NA,32.99,NA,NA,NA,NA,NA,NA,NA,1.155698843,1.155698843,1.155698843,37.29702303,15.46189485,25.30479813,-15.1768562,-11.25438448,-7.406079815,-9.623416641,10.88651172,-8.924044293,-0.332648167,5.635718656,-6.202341295,-0.134351884,-0.038062484,6.444813519,6.632738745,-1.345053342
5312,"Chiroptera","Vespertilionidae","Kerivoula depressa",4.55,0.254,59.063,34.99,6960.743,NA,494.326,0.0710162693838862,NA,586.405,86.065,NA,1,1.005,364.664,NA,63.225,NA,2219.401,0.0842445986010401,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2500,100,2400,NA,NA,NA,NA,"Indomalayan",2,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula hardwickii","Kerivoula depressa",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38311116,15.66519266,25.31496565,-15.23858351,-11.71473587,-6.777290194,-9.044656126,10.64989479,-9.031849614,-0.807834895,5.496472679,-6.274347453,-0.239454398,0.005838626,5.566369581,6.726315582,-1.26306323
5313,"Chiroptera","Vespertilionidae","Kerivoula dongduongana",4.55,0.254,59.063,34.99,6960.743,NA,494.326,0.0710162693838862,NA,586.405,86.065,NA,1,1.005,364.664,NA,63.225,NA,2219.401,0.0842445986010401,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2500,100,2400,NA,NA,NA,NA,"Indomalayan",2,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula hardwickii","Kerivoula dongduongana",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38311116,15.66519266,25.31496565,-15.23858351,-11.71473587,-6.777290194,-9.044656126,10.64989479,-9.031849614,-0.807834895,5.496472679,-6.274347453,-0.239454398,0.005838626,5.566369581,6.726315582,-1.26306323
5314,"Chiroptera","Vespertilionidae","Kerivoula eriophora",3.5,0.225,60.429,28,5892.602,NA,368.305,0.0625029486125145,NA,429.077,83.108,NA,1.187,1.055,364.417,NA,53.904,NA,1858.021,0.072816219388311,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",NA,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Kerivoula eriophora","Kerivoula eriophora",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.35871103,15.59536759,25.32502645,-15.22293453,-11.53575759,-7.023392751,-9.271811621,10.75083004,-9.012778055,-0.652586535,5.557613679,-6.274047277,-0.206819564,-0.006244567,5.842740229,6.731215442,-1.286064571
5315,"Chiroptera","Vespertilionidae","Kerivoula flora",5.28,0.279,62.969,38.24,6650.986,NA,490.035,0.0736785493158458,NA,585.318,85.745,NA,1,1.003,364.369,NA,57.326,NA,2191.433,0.0880046958450972,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1500,0,1500,1,"Occurs on mainland",0,0,"Australasian, Indomalayan",1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula flora","Kerivoula flora",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.21891524,15.29510793,25.35533807,-15.17521241,-11.0766356,-7.759373121,-9.963644804,11.05034014,-8.859990317,0.005617861,5.736671181,-6.131912748,-0.046345966,-0.077330682,7.186406561,6.433476303,-1.401307121
5316,"Chiroptera","Vespertilionidae","Kerivoula furva",4.55,0.254,59.063,34.99,6960.743,NA,494.326,0.0710162693838862,NA,586.405,86.065,NA,1,1.005,364.664,NA,63.225,NA,2219.401,0.0842445986010401,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2500,100,2400,NA,NA,NA,NA,"Indomalayan",2,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula hardwickii","Kerivoula furva",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.614952817,2.614952817,2.614952817,37.38311116,15.66519266,25.31496565,-15.23858351,-11.71473587,-6.777290194,-9.044656126,10.64989479,-9.031849614,-0.807834895,5.496472679,-6.274347453,-0.239454398,0.005838626,5.566369581,6.726315582,-1.26306323
5317,"Chiroptera","Vespertilionidae","Kerivoula hardwickii",4.55,0.254,59.063,34.99,6960.743,NA,494.326,0.0710162693838862,NA,586.405,86.065,NA,1,1.005,364.664,NA,63.225,NA,2219.401,0.0842445986010401,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2500,100,2400,NA,"Occurs on mainland",NA,NA,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Kerivoula hardwickii","Kerivoula hardwickii",1,0,NA,6.900000004,34.98999996,NA,NA,NA,0,0,0,1,1.245662711,2.268314104,2.34734537,37.38311116,15.66519266,25.31496565,-15.23858351,-11.71473587,-6.777290194,-9.044656126,10.64989479,-9.031849614,-0.807834895,5.496472679,-6.274347453,-0.239454398,0.005838626,5.566369581,6.726315582,-1.26306323
5318,"Chiroptera","Vespertilionidae","Kerivoula intermedia",3.68,0.242,62.697,28.49,5933.786,NA,369.463,0.0622642946678562,NA,438.534,85.701,NA,1.199,1.052,364.188,NA,54.31,NA,1883.018,0.0739045863804323,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,500,0,500,0,"Occurs on mainland",1,0,"Indomalayan",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula intermedia","Kerivoula intermedia",1,0,27.23523086,5.621,28.48999998,NA,NA,NA,NA,NA,NA,NA,2.275495403,2.51295068,2.563285073,37.15786574,15.1534731,25.31347748,-15.11523188,-10.79267655,-8.180033124,-10.37250839,11.23336915,-8.77168859,0.385838747,5.831172818,-6.037252837,0.035650741,-0.129981264,7.872145774,6.13498789,-1.446165683
5319,"Chiroptera","Vespertilionidae","Kerivoula kachinensis",4.8,0.243,62.378,NA,6368.388,NA,379.818,0.0596411525177172,NA,448.571,81.647,NA,1.123,1.009,364.468,NA,54.273,NA,1946.594,0.0704371341695889,NA,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula kachinensis","Kerivoula kachinensis",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.036670686,2.076773961,1.846286146,37.26844658,15.40570801,25.3073455,-15.16752429,-11.18334664,-7.528302269,-9.740849697,10.9437187,-8.905834677,-0.224260774,5.671262577,-6.185398639,-0.107045653,-0.050176571,6.673155178,6.579320375,-1.365749637
5320,"Chiroptera","Vespertilionidae","Kerivoula krauensis",3,0.19,65.058,NA,4531.971,NA,334.555,0.0738210813793822,NA,397.929,83.191,NA,1.279,1.252,346.538,NA,51.698,NA,1661.92,0.0878048425287805,NA,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula krauensis","Kerivoula krauensis",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34734537,2.34734537,2.34734537,37.42451223,15.81836127,25.26480259,-15.22928713,-12.01353697,-6.250529582,-8.547109602,10.38362695,-9.041072476,-1.199455192,5.30939587,-6.230866314,-0.302839464,0.020471275,4.595931117,6.458963526,-1.128132153
5321,"Chiroptera","Vespertilionidae","Kerivoula lanosa",6.66,0.284,62.999,30,7090.974,NA,488.099,0.0688338442645538,NA,593.783,70,NA,1,1.003,364.198,NA,54.587,NA,2253.142,0.0837378616816251,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,NA,0,NA,0,"Occurs on mainland",1,0,"Afrotropical",2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula lanosa","Kerivoula lanosa",1,1,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,0.264968977,0.71033391,0.97755287,37.41300862,15.79144027,25.26732208,-15.22379445,-11.95169695,-6.372581516,-8.672597611,10.46935435,-9.065994435,-1.114123207,5.374753207,-6.263802522,-0.283108585,0.010960177,4.861849453,6.534236785,-1.171375009
5322,"Chiroptera","Vespertilionidae","Kerivoula lenis",10.21,0.33,74.637,NA,7524.519,NA,576.244,0.0765821709002263,NA,682.882,91.319,NA,0.98,1.024,364.497,NA,59.511,NA,2349.885,0.0907542395733202,NA,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula lenis","Kerivoula lenis",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904649274,2.391000769,2.462503852,37.12896649,15.07512825,25.32595052,-15.10418686,-10.67348522,-8.365631738,-10.54443561,11.28401976,-8.691222797,0.576316012,5.844249395,-5.946924337,0.079667947,-0.155813859,8.177274099,5.918697411,-1.454871259
5323,"Chiroptera","Vespertilionidae","Kerivoula malpasi",4.55,0.254,59.063,34.99,6960.743,NA,494.326,0.0710162693838862,NA,586.405,86.065,NA,1,1.005,364.664,NA,63.225,NA,2219.401,0.0842445986010401,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2500,100,2400,NA,NA,NA,NA,"Indomalayan",2,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula hardwickii","Kerivoula malpasi",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38311116,15.66519266,25.31496565,-15.23858351,-11.71473587,-6.777290194,-9.044656126,10.64989479,-9.031849614,-0.807834895,5.496472679,-6.274347453,-0.239454398,0.005838626,5.566369581,6.726315582,-1.26306323
5324,"Chiroptera","Vespertilionidae","Kerivoula minuta",2.03,0.235,64.687,27,5083.189,NA,352.289,0.0693047218980054,NA,420.926,85.784,NA,1.273,1.099,361.987,NA,52.924,NA,1758.003,0.0828074659431314,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,500,0,500,1,"Occurs on mainland",1,0,"Indomalayan",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerivoula minuta","Kerivoula minuta",1,0,NA,NA,26.99999999,NA,NA,NA,NA,NA,NA,NA,1.014329809,2.290800335,3.05218507,37.14330154,15.1151024,25.32430546,-15.11324661,-10.74707014,-8.241704024,-10.42566097,11.24073214,-8.732607179,0.460648765,5.83498976,-6.00189132,0.05428555,-0.138416323,8.021102729,6.083231185,-1.455569751
5325,"Chiroptera","Vespertilionidae","Kerivoula muscina",5.29,0.26,64.78,32.49,6482.43,NA,428.407,0.0660874085798073,NA,504.148,83.036,NA,1.089,1.003,364.326,NA,54.173,NA,2013.952,0.0777714529890797,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1600,0,1600,0,"Occurs on large land bridge islands",1,0,"Australasian",1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Kerivoula muscina","Kerivoula muscina",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.98879417,14.74836983,25.35096265,-15.04778353,-10.20775297,-9.102525824,-11.24068522,11.56504356,-8.505449267,1.227556881,5.979826233,-5.755117304,0.229601649,-0.238769657,9.247411643,5.282053315,-1.494326445
5326,"Chiroptera","Vespertilionidae","Kerivoula myrella",7.2,0.302,66.867,35.99,6673.159,NA,425.081,0.0637001156423817,NA,521.823,90.392,NA,1.136,1.009,363.95,NA,51.045,NA,2062.899,0.0781972975617695,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,500,0,500,1,"Occurs only on isolated islands",0,0,"Australasian",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Kerivoula myrella","Kerivoula myrella",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.02612233,14.82603478,25.34966838,-15.06346538,-10.31743201,-8.953107738,-11.10916813,11.53546717,-8.583981214,1.060352566,5.9709586,-5.837725117,0.186968847,-0.219542888,8.966020705,5.464818748,-1.488655181
